publishedAt,authorDisplayName,comments_data,likeCount
2024-01-13T05:09:54Z,@ANUGRAHCHANEL30,pak prabowo ttp di hati ❤❤,0
2024-01-13T02:42:25Z,@user-le1tk1yy7n,"saya rasa anies dan tim debat nya telah melakukan blunder dalam debat ke 3 minggu lalu . <br>lepas hal tsb wajar dalam debat di negara lain. Untuk ukuran negara kita ,hal tsb merupakan langkah yg buruk dan sangat menurunkan image anis seblmnya .<br><br>hal2 yg kurang bijak dalam debat 3 kemaren sbb :<br>1. pengulangan memojokkan soal kepemilikan tanah dan aset prabowo, yg sdh diangkat olh jokowi di pemilu seblmnya. <br><br>2. menanyakan nilai rapot prestasi kerja ke paslon lainnya, dan yg lbh parah melakukan penilaian yg jauh lbh rendah lagi.<br><br>3. karena terlalu banyak menyerang hal2 yg tidak terlalu penting. Membuat tidak terlihat ke cerdasan , keariefan dan kesantunan seorang anies dlm debat ke 3 . Dan yg diuntungkan malah ganjar dan prabowo itu sendiri. Kesannya spt menonton debat donald trump vs biden yg tidak bermutu .<br><br>Saya yg notabene pemerhati setiap sepak gterjang anies di desak anis, anis bertemu bebagai kelompok masyarak dan liputan2 di youtube nya, cenderung mengurangi respek dan image sy terhadap anies. <br>Saya malah melihat Ganjar menjadi paket yg lebih komp-lit , meskipun saya sangat tidak suka dgn partainya .<br><br>Stelah ini anis dan timnya harus merubah stratgei debat di debat berikut nya.",0
2024-01-13T00:19:49Z,@egimufa5100,"Saya masih belum tentuin milih siapa, tpi menjatuhkan itu ga keren bgt. saya ngerasa aneh pas pak ganjar dan pak anies dua dua nya nyerang pak prabowo, pas sesi tanya jawab. Pas anies nanya ganjar &quot;gimana menurut anda kinerja prabowo?&quot; Semacam itu. Kesannya menjatuhkan dan ngapain di kaitkan ke prabowo pas yang di debat antara anis dan ganjar. Kayaknya mereka berdua ngerasa insecure sama prabowo? Tpi jujur ini bullying..ngetawain di depan orangnya padahal ga lucu. Ga keren ah menjatuhkan, membully dan menindas. Ini debat PRESIDEN loh..masa gini attitude nya. Gue belum tau ya mau pilih siapa, gue bukan tim siapa siapa",0
2024-01-13T00:07:45Z,@vooox3542,"Maap nih Pak Anis, Anda Klo Punya Masalah Pribadi  sama Pak Prabowo, silahkan Selesaikan di Bawah Panggung!!!.  Jangan Seakan&quot;  Mempertontonkan  Kedengkian anda Terhadapa Pak Prabowo. <br>Anda Jangan seakan&quot;  Jadi Capres Pembully, Tukang Nyindir dll. <br>Ingattt Anda  Bukan Komika, Anda Capres jadi Jangan Merosting Orang lain. <br>Bedanya Anda Dengan Komika adalah Komika meski Menyindir&quot;, Menyenggol&quot; &amp; Merosting Orang lain itu adalah Pekerjaannya, Mereka Tidak Mencari Jabatan kekuasaan &amp; Tidak Jual Janji.",0
2024-01-12T23:09:45Z,@SurtiAna-uh6jz,Betul pak prabowo.... O1 menyesatkan.... Apalagi cawapresnya 01 lebih menyesatkan...,0
2024-01-12T22:18:57Z,@sarnosarno2547,"Dalam sejarah Pemilu Indonesia, satu2nya capres yang unggul karena popularitas cawapres-nya...😊",0
2024-01-12T22:14:52Z,@ajcollection2091,No 1 di hati,0
2024-01-12T21:43:45Z,@SurtiAna-uh6jz,Maju terus pak Prabowo dan Gibran.... Gusdur sudah ngendikan...manusia paling ikhlas untuk Indonesia itu adalah anda... Jadi saya tetap mendukung anda Paslon prabowo/gibran,1
2024-01-12T17:09:35Z,@jokosidik9723,ganjarrrrr,0
2024-01-12T15:41:43Z,@user-hs2pe5bc2v,"Penilaian : Anies luar biasa, Ganjar ternyata juga luar biasa..yg mereka sampaikan enak di cerna mudah di pahami dan terucapkan/ tersampaikan dgn lancar tidak terputus putus dan nyambung...mari kita nilai dgn hati dan pikiran yg jernih demi masa depan Indonesia ..",3
2024-01-12T15:01:49Z,@pius4354,Pak prabowo sdh nenunjukkan kesetiaannya kpd NKRI dgn tdk mengungkap rahasia negara. Mantap pak Prabowo aku mendukungmu,0
2024-01-12T14:44:31Z,@keluargaabak6608,"Saya pernah melihat anies live tiktok dan di tanya tentang kacamatanya ,pertanyaannya etalace di mana pak? Lantas beliau lihat gogle apa itu etalace dan akhirnya beliau mengerti kalau itu ada di menu tiktok😊,,,lantas anies sekarang meremehkan pertahanan ciber negara kita nilainya 11 dari 100. Dan menggunjing tentang lahan yang di beli atas nama HGU oleh prabowo. Saya bukan pendukung prabowo garis keras ilmu beliau tentang pertahanan militer berbeda dengan anis yang ber ilmu tentang cara komunikasi dan debat. Semoga Allah memberi kita pemimpin amanah dan adil yang memang mengeluarkan bangsa ini dari keterpurukan dan kemiskinan. Siapapun pilhannya semoga berjalan adil dan tidak ada kebusukan dalam pesta demokrasi kita",0
2024-01-12T12:12:00Z,@ditawigi2461,"Publik speaking nya prabowo parah banget 😂😂 ,",1
2024-01-12T12:07:46Z,@ditawigi2461,Antara anies Dan Wowo ada dendam bebuyutan🤣,0
2024-01-12T09:36:20Z,@nanangkristanto9482,"🎉🎉❤   <a href=""https://youtu.be/_pPXWlSFNgM?si=s_J0PcK07POUYgBM"">https://youtu.be/_pPXWlSFNgM?si=s_J0PcK07POUYgBM</a>",0
2024-01-12T09:31:02Z,@putrisenja-th9kl,"mayoritas pada suka performa gibran, tp aku gk suka d part SGIE, harusnya penyampaian gmn",0
2024-01-12T08:40:05Z,@ArraAzzahra-zo6nk,Klo p prabowo jd presiden 2024&#39;&#39;&#39;sangat mudah untuk meneruskan jejak pak Jokowi &#39;&#39;krn setidaknya maz gibran sdh d ksh tau bagaimana cr membangun Indonesia ke depan,0
2024-01-12T08:34:15Z,@arismakapoor955,"Berakhlaq belom tentu ber ilmu,,",0
2024-01-12T04:20:14Z,@lhiawati5890,Anis anjjjj,1
2024-01-12T03:29:44Z,@user-vp6dv8rx4e,mantap pak ganjar sat set...,0
2024-01-12T00:43:34Z,@ahlismasselemma9599,Anies bukan hanya siap untuk memimpin indonesia tapi siap memimpin dunia,1
2024-01-12T00:35:52Z,@user-yd7ng2xl2u,qwertyuiopasdfghjklzxcvbnmpoiuytrewqlkjhgfdsamnbvcxz😂😂😂😂😂😂😂,0
2024-01-11T21:46:27Z,@achmadbasukisidik7449,debatnya seperti anak sekolahan terlalu nyerang personal + seperti musyawarah LPJ kerja,1
2024-01-11T20:30:22Z,@aguspurwanto4963,"refalitasi  sasi asian , memangnya asian itu milik indonesia ??  itu  kumpulan nehara-negara   asian  apa bisa di refalitasi ?? mikir bro jangan  ASBUN (asal bunyi )",1
