publishedAt,authorDisplayName,comments_data,likeCount
2023-12-04T09:53:48Z,@Nazwacaranimal-ny6dz,Sangat bagus kawan❤❤❤,0
2023-12-04T09:39:32Z,@noppyardila4030,Masa harus menang pemilu dulu supaya bisa memperkuat bela palestina,0
2023-12-04T09:24:16Z,@noppyardila4030,Cak imin pas pidato mengeluarkan apa dari kantong belakang?🤔,0
2023-12-04T08:49:16Z,@lenimobile5375,Bersama KPU jujur dan adil,0
2023-12-04T06:29:49Z,@muksallbasir6483,Probowo ngak punya prinsip,0
2023-12-04T05:13:27Z,@user-yp2rh8nq2p,"Saya menanti bpk prabowo naik lg mencalon kan, tapi saya sdkt kecewa dgn calon wkail nya, 😞",0
2023-12-03T16:32:14Z,@muklishadiputra4979,"No 1 berbicara kluar apa adanya tanpa direncanakan klw tertulis berarti sudah direncanakan,, seperti membaca surat",0
2023-12-03T15:08:59Z,@user-ew5ts8xd5d,Prabowo NTT✌️,0
2023-12-03T15:08:03Z,@user-ew5ts8xd5d,Prabowo NTT✌️,0
2023-12-03T13:49:17Z,@user-we6nt4cy4c,😂gibran keliatan pucat..ga da mental,0
2023-12-03T12:03:19Z,@uswachaza3269,Kok masih bawa teks pak,0
2023-12-03T11:22:36Z,@user-dq4kv7el2n,Cerdas sekali pidato nya,0
2023-12-03T11:15:55Z,@SarwadBelik,Pa Gama RI 1,0
2023-12-03T08:12:35Z,@user-ld3gt5lg8y,Gibran ngapain ya 😂,0
2023-12-03T07:35:51Z,@AldoJR-nb7uc,Siapapun pilihan anda tolong hormati 3 capres dan cawapres tersebut dan jangan dihina demi menjunjung nilai demokrasi yang lebih baik di Indonesia!. Pilihlah yang baik dan hormati orang yang berbeda pendapat dan pilihan!<br><br>Salam Demokrasi.<br>🇮🇩,0
2023-12-03T06:32:13Z,@abhyarman5780,sulawesi selatan milih AMIN... semoga indonesia kedepan makin damai dan pemerintah pro rakyat..,0
2023-12-03T05:12:59Z,@antosaga3852,"Prabowo slalu dihati, insya Allah Prabowo menang... Allah Huakbar....sy pribadi dan keluarga besar sy pasti pilih Bapak Prabowo &amp; Gibran❤🙏🤲🤲🤲 amin",0
2023-12-03T05:02:56Z,@user-yx4gb5jr7k,Kami masarakat kecil butu orang yg tegas seperti Ganjar Mahfud MD 🤟 👍❤,0
2023-12-03T02:13:15Z,@nurmiati6877,Semoga tidak ada kecurangan dalam pemilu . Jadilah pemimpin yang Amanah untuk rakyat dan bangsa Indonesia 🤲🤲,5
2023-12-03T01:44:11Z,@user-op7ew8jj6u,Ya dukung pak ganjar merdeka,0
2023-12-03T01:38:32Z,@sya451,Pak prabowo ini ceria lucu selalu bergerak badannya kalau usai pidato 😂❤ semoga bapak meraih kemenangan . 👍❤,0
2023-12-02T23:23:15Z,@user-bp9pd8xv5m,SEMUA PASLON OK<br>MANTUL<br>MANTAP BETUL,0
2023-12-02T21:46:20Z,@semarmesem2005,Amin Masuk,1
2023-12-02T19:29:36Z,@jonefendi7613,"Ganjar pidato sperti itu aja pake teks,,,,edun....edun",0
2023-12-02T18:55:27Z,@andikaramadhan1725,"KPU adil kali ini ya ,,harus ingat semua ada balasan di akhirat",0
2023-12-02T16:43:25Z,@anshor3413,Orang yang paling ikhlas pengabdian untuk Indonesia..itu pak Prabowo..,0
2023-12-02T15:48:44Z,@fakihprotek7755,No 2 ok banget,0
2023-12-02T15:48:42Z,@fakihprotek7755,No 2 ok banget,0
2023-12-02T14:02:07Z,@PPS_pekurun_utara,"Semuanyaantap,siapapun pemenangnya semoga itu yg yerbaik bagi bangsa ini",1
2023-12-02T13:05:50Z,@pakdamsex,betul,0
2023-12-02T13:05:03Z,@pakdamsex,setuju pa anis,0
2023-12-02T06:35:29Z,@yanuariskandar864,Aduh.. Pidatonya kok membaca teks 😢,0
2023-12-02T06:22:51Z,@agustanidmagus8398,Sudah Jelas Amin Siap,0
2023-12-02T06:22:30Z,@agustanidmagus8398,Amin,0
2023-12-02T06:03:52Z,@Agungsenda87,pemyamapian pak Ganjar sangat kerenn,0
2023-12-02T06:00:00Z,@Agungsenda87,bapa peabowo goyang kerennn,0
2023-12-02T05:53:58Z,@jfield3311,UDAH FIC PILIH AMIN NO 1,1
2023-12-01T13:54:16Z,@user-ly4oh3qp5u,Pantun lagu lama,0
2023-12-01T13:27:56Z,@yulianadf9768,"Sumpah jogetnya pak prabowo enak banget, energik &amp; bikin candu... sampe puter ulang terus pengen ikutin. ❤❤❤❤❤",0
2023-12-01T12:41:53Z,@Kaharudin-fs5ht,Pntyn prabowo agak menyatat hati,0
2023-12-01T11:21:54Z,@user-ur8sb2gd5m,Bismillah Prabowo Gibran,0
2023-12-01T11:05:08Z,@isalisal5481,Aminnn,0
