publishedAt,authorDisplayName,comments_data,likeCount
2024-02-05T01:47:16Z,@adhilistyohadribroto8306,"ganjar bagus statemennya sayang salah partai. partai busuk pengkhianat rakyat, antek oligarki dan xi jinping",0
2024-02-05T01:46:53Z,@pojiajaib,"Smalem gak nonton. Ku pikir liat di yt aj ah. Pas pengen liat... Buseh 5 jam, kuota gw tipis. Klo gtu mau intisarinya aj dah ....otw Ke medsos aj klo gtu",0
2024-02-05T01:46:50Z,@erwinwijaya8401,Anies Baswedan untuk Indonesia yang lebih baik,0
2024-02-05T01:46:03Z,@avrilliachunji6524,Mba Nana suaranya pas debatnya hilang🥺 gk percaya nonton tayangan debat yg lain soalnya,0
2024-02-05T01:47:28Z,@rizalkurniawan6230,iya 😢,0
2024-02-05T01:45:53Z,@masanatinevi8254,"Jujur capres cawapres 01, bukan hanya kampanye tapi ada edukasi yg bermanfaat bagi saya dan keluarga pada khususnya dan semoga memberikan manfaat untuk masyarakat luas. Terima kasih bapak anies rasyid baswedan dan cak muhaimin iskandar, semoga Allah selalu memudahkan segala hajat baik dan diberi kesehatan selalu. Amiiiiiiin 🤲😇🥰😍👍",1
2024-02-05T01:45:51Z,@armandhositinjakss338,PRA - GIB 🇲🇨✌️🇲🇨✌️,1
2024-02-05T01:45:38Z,@notariskristian7873,FADLI ZON : PLANGA PLONGI,0
2024-02-05T01:45:35Z,@NoKnow-iknow,Sesungguhnya yg bs saling sanggah 01 dan 02 krn jelas beda antar lanjutkan dan perubahan kalo 03 itu Abu2 ...disatu saat katanya lanjut disisii lain banyak ide perubahan yg diakomodir seiring jalannya waktu...jd ga ontetik terkesan copy paste...tp ngakunya lebih baik he he ....Pdhl lanjut dan perubahan hrs jelas kenapa Anggaran ga mkn utk melakukan kompromi antar lanjut dan perubahan jd kalo 3 nanti akan bs jadi programnya akan jd slogan krn anggaran ga mampu...<br>JADI KALO MAU LANJUT YA FOKUS LANJUT SEBALIKNYA KALO RUBAH YA FOKUS PERUBAHAN so pilih mana sy pikir pilihannya justru hanya 2 antara 01 dan 02 ...itu mba Nana baca ya .....makasih,0
2024-02-05T01:45:11Z,@keikoshakina2074,Kok gak ada suaranya ya?,0
2024-02-05T01:44:47Z,@MuhammadYunus-hq3ro,Fadli zone ini dulu saya senang.Tapi ketika ada penggusuran Konstitusi malah dibela....,0
2024-02-05T01:44:45Z,@rizalefendi3675,Ga ada suaranya pas debat?,0
2024-02-05T01:44:12Z,@herdi0168,Genjer oh genjer,0
2024-02-05T01:43:52Z,@adeseptian4149,Gak ada suaranya di bagian tengah,1
2024-02-05T01:42:55Z,@avrilliachunji6524,Di aku kok gak ada suaranya ya pas debat,2
2024-02-05T01:42:40Z,@mussagadchanel2752,3 berintegritas,0
2024-02-05T01:42:10Z,@NurkhalifahMuhammad,Smlm gak nnton debat karna kecapean kerja😢,0
2024-02-05T01:42:08Z,@aronpatar3836,Anis pintar mengolah katakata dgn data yg mengambang<br>Prabowo tampil dgn kesederhanaan <br>Ganjar tampil dgn kesombongan <br>Dalam penutup hanya paslon yg merasakan kerendahan dgn meminta maaf<br>Kepemimpinan ditunjukkan dr ketulusan hati dan kerendahan akan terpancar bahwa ada kesungguhan utk bekerja Indonesia Maju<br>Selamat tinggal Pak Adian yg hanya melihat masa lalu berhentilah sejenak utk merenungkan apakah partai sombong akan maju <br>Belajarlah dr masa lalu dan bajarlah utk berkata jujur,0
2024-02-05T01:41:27Z,@amrurizalbasri7277,"Wajah wajah di kubu 01 semua adalah wajah perjuangan. Dengan dana seadanya, maju tetap dengan kepala tegak. Salut",0
2024-02-05T01:41:22Z,@HylosRajaTank,Es podeng gemoy,0
2024-02-05T01:41:17Z,@Vlog.NyonyaTeguh,"Semalam jam 22.30an sy msh nobar disini, sampe bagian pak prabowo bilang setuju tentang statement pa anis tentang melestarikan budaya<br> Tp karna ngantuk tak sambung pagi ini. Ehh koq ga ada suara, apa karna hp, Ganti nyalain di laptop jg samaaa.,lakeu suarane",0
2024-02-05T01:41:07Z,@mussagadchanel2752,3 mantap,0
2024-02-05T01:40:40Z,@pangeranmatahari1976,02 close statementnya ...masih curhat juga ya....,0
2024-02-05T01:40:06Z,@tbfaai8312,prabowo gibran❤,0
2024-02-05T01:39:39Z,@devanry,audio mana ni?? kok ilang ya......cek cek mbak nana,0
2024-02-05T01:39:09Z,@MansurMaking-je3es,Suaranya  Hilang Bos,0
2024-02-05T01:39:03Z,@pekobelly1989,"Pilihan beda, kita tetep 1 saudara negara Indonesia. ✌🏻",0
2024-02-05T01:37:50Z,@aldiicat8423,Bismillahirrahmanirrahim pak anis❤❤❤,0
2024-02-05T01:37:27Z,@moh.agungwaluyo1814,Siapa pun presiden saya tetap nguli. Karena yang bisa merubah kehidupan kita hanya kita sendiri bukan presiden.,0
2024-02-05T01:37:20Z,@terlucutv9197,🙏✌,0
2024-02-05T01:36:40Z,@user-zg4mc2ds4j,Amin ya Rabbal alamin...semoga pak anies dan pak muhaimin selalu dalam keadaan sehat sampai jadi presiden nanti....insya Allah...Allahu Akbar...!!,0
2024-02-05T01:36:37Z,@user-iw8my1xx8z,PRABOWO ISTIMEWA,0
2024-02-05T01:36:27Z,@mulyaditamhar6670,Abah memang &quot;BEDA&quot;,0
2024-02-05T01:35:59Z,@lukasrobby4882,Ngga ada suaranya,1
2024-02-05T01:35:33Z,@mulyaditamhar6670,Stetman yg luar biasa dari Abah saat closing stetman pantas kita sama sama renungkan bagi pemilih Paslon lain....😅😅😊,1
